customer_id,age,gender,registration_date,purchase_frequency,avg_order_value,total_spending,last_purchase_date,product_category,num_orders,customer_lifetime_days
CUST_18466,43.0,Male,2027-08-08,23,992.1089370456624,14405.443979784483,2028-09-15,Sports,140.0,302
CUST_18467,36.0,Other,2028-02-24,2,118.80889472674241,9747.108754995987,2028-09-07,Beauty,101.0,393
CUST_18468,67.0,Male,2026-06-19,45,683.1997072983471,2816.57554470397,2025-12-17,Beauty,52.0,35
CUST_18469,31.0,Female,2025-12-16,1,281.6072489156916,5776.388458654825,2025-12-05,Clothing,24.0,1005
CUST_18470,34.0,Female,2027-02-21,35,435.67936580972315,14867.225822636994,2026-07-13,Clothing,23.0,393
CUST_18471,53.0,Female,2026-06-30,38,885.5156229882509,6931.3051980402915,2027-02-11,Clothing,120.0,351
CUST_18472,31.0,Other,2028-06-22,38,864.6204836136785,4219.578738139974,2026-07-10,Clothing,125.0,1276
CUST_18473,32.0,Female,2027-09-26,23,63.226076754639934,11888.342460916578,2026-07-30,Home,66.0,965
CUST_18474,29.0,Female,2027-04-19,42,44.9440742837342,5742.9586712927185,2025-09-02,Clothing,15.0,497
CUST_18475,56.0,Female,2026-10-31,22,590.4738854376309,10436.934185170521,2028-12-23,Electronics,90.0,691
CUST_18476,65.0,Male,2025-11-11,17,829.3622865408497,1249.506922319701,2027-07-26,Home,25.0,1346
CUST_18477,47.0,Male,2025-05-07,16,378.44928338884245,9230.394734042353,2025-09-20,Clothing,138.0,1301
CUST_18478,52.0,Male,2028-04-17,31,319.6996314228243,7524.765010584286,2026-01-25,Clothing,4.0,1022
CUST_18479,21.0,Male,2025-07-05,10,691.6263322319767,14630.111569869887,2025-06-16,Electronics,56.0,1371
CUST_18480,23.0,Male,2026-12-22,46,684.9872348572993,963.1770892800628,2026-09-28,Beauty,131.0,856
CUST_18481,46.0,Female,2028-04-16,2,876.1836692912437,6314.782842137536,2028-05-31,Clothing,143.0,533
CUST_18482,34.0,Female,2025-07-03,4,908.6110074348919,10212.130594160428,2025-03-16,Electronics,69.0,1371
CUST_18483,23.0,Male,2027-05-01,2,187.13988465544827,9287.176802559768,2027-01-16,Electronics,5.0,673
CUST_18484,40.0,Female,2026-11-29,1,133.0179064304758,11302.930267936945,2025-06-18,Home,5.0,235
CUST_18485,41.0,Other,2027-05-19,24,109.51313984516808,3809.829570871267,2025-04-16,Home,69.0,1228
CUST_18486,60.0,Male,2027-05-15,14,529.0500231931122,4653.227652268472,2025-07-09,Home,62.0,1347
CUST_18487,63.0,Female,2027-09-02,31,341.49487622091505,13492.909304588406,2025-10-12,Sports,83.0,1192
CUST_18488,72.0,Male,2028-02-17,-18,564.3150254351683,13905.802234414723,2027-03-12,Clothing,8.0,725
CUST_18489,23.0,Other,2027-11-02,47,655.6200121905376,13884.075930049537,2026-05-07,Electronics,23.0,437
CUST_18490,40.0,Other,2025-07-05,20,9.254765302622435,14836.02779182377,2026-07-22,Clothing,143.0,446
CUST_18491,74.0,Male,2028-10-11,14,530.9869213038362,8926.537029384503,2026-10-31,Beauty,77.0,1195
CUST_18492,46.0,Male,2026-05-26,12,792.3568547237071,9468.76554806923,2025-05-01,Home,74.0,320
CUST_18493,48.0,Other,2025-06-19,13,286.050386901059,14195.039200951149,2025-12-27,Beauty,76.0,367
CUST_18494,54.0,Female,2025-06-30,47,640.7475977688027,11927.591704737213,2028-04-07,Home,49.0,174
CUST_18495,51.0,Male,2025-02-06,11,245.42997529897232,13829.625108208807,2025-03-19,Sports,111.0,529
CUST_18496,32.0,Male,2026-03-14,20,234.02389391510962,114.64278698510134,2027-05-11,Home,117.0,710
CUST_18497,44.0,Male,2026-06-03,33,908.1707047378485,10979.422986597303,2026-05-20,Sports,64.0,106
CUST_18498,62.0,Female,2028-02-03,48,474.4419884466478,13427.270407721448,2026-05-20,Beauty,136.0,44
CUST_18499,19.0,Male,2026-02-04,49,95.3846532872638,173.63974755262134,2028-02-16,Sports,19.0,803
CUST_18500,37.0,Male,2027-07-24,12,20.260973602851195,14235.941907898718,2025-05-22,Clothing,99.0,809
CUST_18501,18.0,Other,2026-07-26,25,594.44155979216,8382.508407904912,2027-10-06,Beauty,17.0,1379
CUST_18502,72.0,Male,2026-09-24,19,434.0532299512832,11771.45620010457,2028-03-26,Clothing,86.0,1018
CUST_18503,71.0,Other,2026-10-23,2,578.1454304632504,14196.700263916418,2027-11-23,Beauty,56.0,1007
CUST_18504,56.0,Other,2026-05-14,41,552.7278718879744,7261.789205099484,2025-04-14,Sports,121.0,1034
CUST_18505,60.0,Male,2025-01-23,8,858.4877678495775,2350.852831241845,2027-12-20,Electronics,5.0,1142
CUST_18506,42.0,Other,2026-11-06,28,8.884733670848455,7592.384707552378,2027-08-22,Home,121.0,801
CUST_18507,23.0,Other,2028-02-07,10,493.4158099016788,5079.015405344989,2025-10-12,Clothing,147.0,1296
CUST_18508,18.0,Female,2028-05-24,44,152.46380547416638,3287.153802056112,2025-08-13,Sports,84.0,806
CUST_18509,68.0,Female,2028-06-20,19,114.96867184486186,1917.1324350555683,2025-10-05,Sports,64.0,147
CUST_18510,44.0,Female,2025-07-01,20,898.013985328936,7599.458536142874,2025-02-13,Electronics,149.0,1318
CUST_18511,74.0,Male,2027-02-18,1,892.8897969229971,14450.637448401274,2025-06-14,Clothing,116.0,1096
CUST_18512,42.0,Female,2026-08-19,23,873.9044142686264,12034.177720650006,2026-04-14,Electronics,131.0,84
CUST_18513,53.0,Male,2025-07-17,9,648.6953362164916,4580.17163457884,2027-06-10,Home,99.0,1347
CUST_18514,,Male,2025-06-30,7,10153.670477253334,861.2668764631502,2025-09-12,Clothing,4.0,245
CUST_18515,65.0,Female,2028-04-29,34,536.983766879831,11818.238656444923,2025-08-17,Home,108.0,519
CUST_18516,70.0,Female,2027-01-02,47,65.6484170966801,2623.387377713125,2027-09-10,Home,128.0,1171
CUST_18517,47.0,Male,2027-10-02,22,457.1281392332815,1040.9657148234137,2026-12-10,Home,19.0,1274
CUST_18518,39.0,Male,2025-04-21,25,424.90060177401483,10358.829267586518,2025-08-01,Sports,33.0,431
CUST_18519,72.0,Other,2027-04-20,7,632.0032219262021,14820.175000333624,2027-01-18,Clothing,47.0,1127
CUST_18520,25.0,Female,2025-02-11,12,673.6535501931853,1685.9203263164086,2028-09-14,Electronics,25.0,69
CUST_18521,67.0,Male,2027-12-09,-47,748.2912363496648,2293.748050639302,2026-03-03,Electronics,92.0,136
CUST_18522,30.0,Other,2028-08-01,38,854.3893069332245,1510.218134525662,2025-09-17,Beauty,92.0,202
CUST_18523,73.0,Female,2025-09-28,20,533.461153176375,12949.389408716987,2027-12-28,Clothing,82.0,446
CUST_18524,53.0,Male,2026-02-17,34,522.1650038903588,6576.446911765534,2028-07-03,Clothing,26.0,1392
CUST_18525,32.0,Other,2025-11-18,16,286.20532057886993,9533.150760345925,2028-05-01,Electronics,91.0,603
CUST_18526,27.0,Other,2027-07-09,36,900.9022485417171,7027.775229450046,2026-02-16,Sports,52.0,1010
CUST_18527,56.0,Other,2026-02-27,21,741.726778049953,399.9778819486993,2028-02-01,Electronics,43.0,812
CUST_18528,67.0,Male,2025-10-14,31,261.3026457142449,7257.677677376749,2025-10-29,Beauty,102.0,198
CUST_18529,37.0,Other,2027-03-11,1,657.5524368988052,9540.03720217984,2026-04-12,Home,93.0,453
CUST_18530,33.0,Male,2025-04-05,44,97.94375368016894,7421.991759097529,2024-12-26,Electronics,89.0,1144
CUST_18531,51.0,Male,2025-10-17,6,572.1275909497608,8269.332430970993,2028-10-27,Sports,125.0,43
CUST_18532,19.0,Other,2025-12-13,39,290.9776880448293,12751.05297458598,2025-07-29,Clothing,16.0,738
CUST_18533,63.0,Male,2027-10-28,44,262.9836390095016,8682.660156167187,2028-09-13,Clothing,21.0,1024
CUST_18534,71.0,Female,2027-03-05,46,971.1618671884003,1211.7465239040712,2027-01-19,Beauty,67.0,1183
CUST_18535,30.0,Male,2027-08-14,47,537.795202781652,4198.43249222588,2027-01-05,Sports,88.0,1264
CUST_18536,54.0,Male,2028-01-18,40,731.2673829251244,2279.0172955180874,2026-12-22,Clothing,20.0,844
CUST_18537,74.0,Male,2026-01-10,-43,398.7576542205892,3048.1356900660167,2026-07-28,Sports,117.0,1232
CUST_18538,45.0,Female,2025-12-06,13,421.306600729938,5990.856184169978,2028-06-11,Beauty,36.0,1260
CUST_18539,46.0,Female,2026-05-31,24,300.104170279414,1974.291727866827,2027-03-01,Home,44.0,923
CUST_18540,44.0,Female,2027-12-22,25,655.2526382229023,13828.911674307523,2028-09-03,Beauty,134.0,157
CUST_18541,62.0,Other,2026-06-29,34,628.1720492882647,280.48046657141623,2027-12-08,Clothing,18.0,177
CUST_18542,53.0,Male,2026-08-21,20,448.61090393694957,6469.9785554718255,2025-04-22,Home,148.0,102
CUST_18543,,Other,2027-10-23,3,741.0182339148591,1197.2685185573641,2025-07-16,Clothing,39.0,767
CUST_18544,65.0,Male,2026-11-11,3,259.889286981694,3877.491663536371,2027-06-01,Home,138.0,1097
CUST_18545,69.0,Female,2026-01-15,43,982.2449624511798,10610.56124634843,2026-04-18,Sports,88.0,28
CUST_18546,43.0,Female,2026-05-22,26,453.654491579913,951.2819265524557,2025-01-16,Beauty,114.0,946
CUST_18547,27.0,Male,2026-04-02,31,204.16408255831894,6927.057402763394,2025-09-06,Beauty,118.0,176
CUST_18548,22.0,Male,2028-03-01,37,439.6700753363805,2056.9475778254296,2026-12-11,Home,122.0,400
CUST_18549,35.0,Male,2026-08-06,24,771.4536035588716,13838.535010455236,2025-11-17,Sports,104.0,847
CUST_18550,46.0,Male,2025-05-27,5,255.85107157509424,10570.190247207804,2026-06-11,Beauty,100.0,65
CUST_18551,19.0,Other,2028-07-19,47,704.9771737090047,8345.22499754563,2026-04-19,Clothing,101.0,704
CUST_18552,29.0,Other,2026-02-19,9,823.4616048270257,8166.080935438212,2027-06-28,Clothing,138.0,1112
CUST_18553,41.0,Male,2025-01-06,42,461.0838467390915,543.7247749549424,2027-03-05,Beauty,10.0,404
CUST_18554,52.0,Other,2026-12-09,15,730.0746277455282,3031.2098677034483,2026-10-08,Sports,7.0,822
CUST_18555,71.0,Male,2028-06-17,19,127.36728830600228,5921.532738235296,2025-07-27,Home,124.0,764
CUST_18556,62.0,Other,2025-08-23,47,513.365096551016,5325.5801570925305,2025-02-03,Home,13.0,176
CUST_18557,23.0,Male,2025-02-16,10,436.7667366872596,2667.857464305293,2027-04-01,Sports,58.0,995
CUST_18558,73.0,Other,2026-04-27,21,375.87065831201,1588.776269046826,2027-11-11,Beauty,103.0,733
CUST_18559,32.0,Other,2025-07-24,46,6.99427823263942,6189.249991304225,2026-01-04,Electronics,58.0,1394
CUST_18560,56.0,Other,2025-03-19,45,942.7477646996114,3479.566189338583,2026-07-28,Home,137.0,912
CUST_18561,58.0,Male,2026-06-26,12,550.9788245225519,506.260645859836,2028-04-19,Clothing,64.0,448
CUST_18562,61.0,Other,2027-12-26,14,699.8882180786687,5634.207168426322,2028-07-05,Clothing,45.0,17
CUST_18563,30.0,Female,2027-11-08,12,175.7089926359757,1068.4916960798928,2027-04-07,Electronics,121.0,554
CUST_18564,45.0,Female,2027-08-23,29,168.139308601081,14148.533695623939,2028-06-30,Clothing,64.0,1307
CUST_18565,64.0,Male,2025-07-13,9,771.818729588261,4694.333466846872,2027-11-12,Electronics,91.0,108
CUST_18566,45.0,Male,2027-01-09,44,244.60972047746216,2754.574264499002,2027-08-18,Beauty,113.0,1332
CUST_18567,49.0,Female,2026-05-04,19,493.6855379791769,12690.377713373999,2028-02-22,Home,40.0,101
CUST_18568,56.0,Other,2027-05-10,35,402.06772877454006,14604.680526893027,2027-09-23,Sports,149.0,61
CUST_18569,45.0,Male,2027-02-16,41,146.32537205452311,14032.914583832879,2027-10-25,Sports,36.0,168
CUST_18570,42.0,Female,2028-10-25,4,984.8272713662232,5742.1380825412825,2028-01-16,Electronics,84.0,411
CUST_18571,70.0,Male,2025-04-07,4,726.5097630572851,4406.508596377147,2026-02-09,Home,113.0,719
CUST_18572,53.0,Female,2025-05-30,4,107.52055699534779,13663.80518674779,2028-12-16,Home,76.0,476
CUST_18573,44.0,Male,2027-01-08,44,733.6993442204325,206.94812162462694,2026-05-18,Clothing,81.0,674
CUST_18574,41.0,Female,2027-02-15,15,32.22630865333633,9866.557054984296,2028-02-20,Clothing,110.0,454
CUST_18575,48.0,Other,2026-12-29,4,583.2642390274252,3965.113010758225,2027-08-24,Home,141.0,38
CUST_18576,18.0,Male,2025-07-06,3,21.695026351845772,2206.440981880839,,Home,89.0,476
CUST_18577,28.0,Male,2026-04-05,30,583.3580564046439,9104.607182252073,2028-10-06,Sports,93.0,857
CUST_18578,66.0,Other,2026-05-17,12,748.5081225386118,906.5428059778163,2025-08-27,Electronics,75.0,1069
CUST_18579,43.0,Female,2026-07-27,45,423.69486720412107,12402.665605131504,2028-10-18,Sports,75.0,214
CUST_18580,62.0,Male,2026-03-26,2,296.0372055802319,1197.0220884294863,2026-10-23,Electronics,37.0,217
CUST_18581,74.0,Other,2028-08-15,17,434.83525829741205,141.33449054020397,2027-06-19,Sports,72.0,280
CUST_18582,73.0,Other,2028-07-05,38,278.2587602653268,6985.2757745674935,2026-11-06,Clothing,90.0,309
CUST_18583,41.0,Female,2026-05-28,8,302.1825342028956,10836.947448226052,2025-04-25,Sports,38.0,493
CUST_18584,47.0,Female,2027-03-22,31,690.9542731367095,3618.4267871346806,2028-02-23,Clothing,60.0,855
CUST_18585,21.0,Female,2025-11-14,34,976.9266252373008,4900.838249756277,2027-05-06,Electronics,92.0,397
CUST_18586,49.0,Male,2027-05-11,48,427.6414450420948,3370.0809460469095,2028-06-28,Beauty,58.0,1243
CUST_18587,55.0,Male,2028-03-06,32,41938.569445688816,14478.273573153449,2027-11-23,Home,31.0,353
CUST_18588,46.0,Other,2028-04-16,44,197.16123693154927,13530.488450346906,2026-05-11,Clothing,55.0,546
CUST_18589,61.0,Female,2026-08-30,44,150.9759745915529,8151.898212758988,2025-08-21,Electronics,49.0,795
CUST_18590,24.0,Male,2028-08-22,32,997.5692870945498,8502.396459572059,2027-06-29,Home,139.0,156
CUST_18591,63.0,Other,2028-02-29,6,808.0917199241167,13043.915849663324,2027-09-29,Sports,76.0,419
CUST_18592,59.0,Female,2026-04-18,7,981.3444480390133,5697.666786287619,2028-07-02,Sports,110.0,213
CUST_18593,59.0,Other,2028-01-06,23,13.324857687341487,9879.37072863883,2027-09-10,Sports,37.0,317
CUST_18594,50.0,Other,2025-10-29,9,917.5862337229048,8930.666195284197,2026-10-01,Clothing,115.0,553
CUST_18595,58.0,,2027-08-06,3,404.4342305727922,1964.4903798186656,2028-05-02,Clothing,85.0,599
CUST_18596,62.0,Male,2026-11-12,1,720.9254260599449,225.45968051316504,2028-02-05,Electronics,104.0,656
CUST_18597,34.0,Other,2027-07-29,-5,743.7005359422537,11703.737218793256,2028-07-15,Electronics,8.0,1006
CUST_18598,63.0,Female,2026-08-07,31,378.8903285005095,3225.4317337338757,2025-06-04,Sports,30.0,497
CUST_18599,33.0,Male,2025-05-29,4,251.40760071819966,3416.20327732727,2025-01-03,Electronics,51.0,529
CUST_18600,43.0,Other,2027-09-25,34,279.94467003302424,3040.468863730868,2025-07-03,Clothing,3.0,388
CUST_18601,50.0,Male,2025-10-19,19,388.15009445767936,4796.706041864307,2028-12-26,Home,20.0,585
CUST_18602,32.0,Male,2026-02-20,32,125.34843970616384,3248.7939012826773,2028-05-16,Electronics,110.0,594
CUST_18603,69.0,Male,2025-01-26,20,400.12272578209445,1942.9681670591553,2028-06-10,Beauty,145.0,805
CUST_18604,48.0,Other,2025-01-03,17,953.1722915908546,4914.574135383679,2027-03-19,Electronics,113.0,626
CUST_18605,69.0,Male,2025-04-07,31,539.6301900418155,13680.668191327166,2028-02-17,Beauty,75.0,1114
CUST_18606,60.0,Other,2028-10-30,41,434.83205743824453,2235.818180931039,2027-12-22,Beauty,97.0,521
CUST_18607,69.0,Male,2028-05-05,43,359.57085757508224,2343.8136704049293,2027-06-01,Sports,115.0,19
CUST_18608,32.0,Other,2025-01-19,46,271.2673402317354,11791.777209419386,2026-07-23,Beauty,55.0,1059
CUST_18609,74.0,,2025-08-25,4,671.0012363463475,2996.3984006528426,2028-03-02,Home,62.0,1040
CUST_18610,45.0,Other,2026-01-01,21,963.9360379835574,3649.397488995156,2028-08-29,Home,122.0,1177
CUST_18611,39.0,Male,2027-05-09,45,671.967021108748,492.7117331789171,2025-05-11,Home,4.0,963
CUST_18612,19.0,Female,2028-09-30,18,54.82108733001799,14845.889471732251,2027-06-02,Sports,37.0,401
CUST_18613,51.0,Other,2025-06-03,38,404.3926790846254,7479.028380107515,2025-08-05,Clothing,28.0,287
CUST_18614,39.0,Other,2027-04-28,20,905.4144806854298,3363.4398335441565,2026-01-16,Electronics,38.0,366
CUST_18615,55.0,Male,2028-06-23,35,617.2619084308693,354.27018379375636,2028-08-11,Clothing,24.0,572
CUST_18616,58.0,Other,2027-03-19,30,459.362850148659,4129.709051556117,2025-01-15,Electronics,129.0,1191
CUST_18617,21.0,Other,2028-07-20,25,345.76143296500976,11507.618817505936,2026-01-27,Home,147.0,1061
CUST_18618,33.0,Female,2028-04-07,8,131.77487343537808,6128.46521093232,2027-08-31,Home,,710
CUST_18619,67.0,Female,2025-12-21,28,598.6136197048578,7431.712805187763,2026-08-28,Home,27.0,482
CUST_18620,69.0,Female,2027-07-30,47,42.12999635008612,13958.979965082457,2025-06-26,Home,4.0,219
CUST_18621,54.0,Other,2025-09-08,16,33.68707509141106,5660.411014525578,2028-04-19,Electronics,115.0,1303
CUST_18622,44.0,Male,2025-02-09,28,589.6655553631477,9556.68527312264,2026-05-10,Sports,67.0,839
CUST_18623,27.0,Female,2027-07-17,13,790.4747205017082,7680.182497732251,2026-06-18,Electronics,60.0,943
CUST_18624,65.0,Male,2026-03-13,21,304.85290007105345,7571.978135572205,2028-11-02,Electronics,104.0,509
CUST_18625,54.0,Male,2026-11-19,1,450.504082772682,8848.452016589723,2027-08-26,Clothing,24.0,808
CUST_18626,35.0,Other,2025-11-07,35,833.9934813008156,5030.085729626808,2027-01-28,Sports,77.0,1079
CUST_18627,55.0,Other,2025-09-22,29,171.69222979150942,14460.63757002052,2026-05-29,Electronics,111.0,616
CUST_18628,41.0,Male,2025-12-06,22,798.8332330553299,13213.70161732254,2027-03-03,Clothing,86.0,835
CUST_18629,59.0,Female,2025-03-16,1,234.0369305570934,5777.767496057312,2028-01-06,Clothing,45.0,656
CUST_18630,60.0,Other,2027-08-05,29,30.612638664926564,1299.0058548728277,2025-05-29,Beauty,120.0,109
CUST_18631,53.0,Male,2028-01-01,45,7.64375197467831,11036.367837977738,2028-07-23,Electronics,17.0,1317
CUST_18632,61.0,Female,2027-05-30,3,41.34370278427008,11952.080057457262,2026-05-05,Beauty,108.0,945
CUST_18633,37.0,Male,2025-07-13,40,597.3232498485505,11660.25981304147,2026-01-10,Sports,121.0,1147
CUST_18634,62.0,Male,2027-03-14,1,688.9879004130667,11322.724825232128,2026-12-22,Electronics,122.0,1055
CUST_18635,30.0,Male,2027-10-30,24,382.52150995975666,1823.5634368754763,2025-06-09,Home,15.0,28
CUST_18636,46.0,Male,2025-04-29,3,439.8470838509797,69.26741858492511,2025-10-07,Beauty,66.0,932
CUST_18637,48.0,Other,2025-10-22,16,750.2576197447628,3502.5320724357107,2025-10-24,Clothing,33.0,681
CUST_18638,58.0,Other,2025-06-08,29,25364.895694554118,6813.947922879401,2025-04-02,Home,73.0,1346
CUST_18639,65.0,Male,2026-09-15,48,742.0841122372987,2138.77669820654,2026-03-01,Clothing,36.0,634
CUST_18640,19.0,Female,2026-03-25,1,340.70482931810716,6789.800961255974,2028-09-09,Electronics,65.0,1241
CUST_18641,71.0,Female,2025-09-20,40,835.7963577819307,4466.1900131284165,2028-06-20,Home,75.0,1194
CUST_18642,52.0,Male,2028-06-27,46,773.8091200060032,6285.888890294006,2028-02-12,Home,108.0,192
CUST_18643,24.0,Female,2025-10-16,12,640.4514572100388,7504.845408870275,2025-02-02,Home,126.0,218
CUST_18644,54.0,Other,2028-05-27,32,937.1949408320389,9421.531694062787,2026-05-26,Beauty,63.0,1366
CUST_18645,66.0,Other,2027-09-13,39,326.19054398035036,1547.2984102651997,2028-09-07,Sports,52.0,1134
CUST_18646,36.0,Other,2027-12-31,10,507.2113784482863,3629.7192144272653,2025-04-23,Sports,76.0,820
CUST_18647,22.0,Male,2026-04-16,42,256.89190393470153,6563.547222476057,2026-05-14,Clothing,71.0,904
CUST_18648,46.0,Other,2028-07-12,27,73.59823468187977,1026.1779933009657,2027-06-22,Clothing,29.0,669
CUST_18649,57.0,Male,2026-03-26,20,790.0784640608966,8406.009775075216,2025-10-06,Beauty,140.0,733
CUST_18650,44.0,Other,2028-10-19,35,778.3489285558574,5247.916050952861,2028-08-03,Home,137.0,609
CUST_18651,72.0,Other,2025-12-29,18,837.2750118310059,6421.492812026471,2027-01-29,Sports,97.0,1223
CUST_18652,39.0,Other,2027-08-27,15,962.45363895865,9914.222430419912,2027-08-28,Home,98.0,150
CUST_18653,28.0,Other,2027-02-18,20,755.6367716558437,7834.726784242254,2027-03-03,Electronics,83.0,782
CUST_18654,54.0,Male,2025-04-22,41,782.5130382160706,6430.058908168859,2025-03-28,Beauty,123.0,616
CUST_18655,29.0,Female,2025-09-13,14,394.24794384431044,7024.016417829188,2025-06-26,Sports,133.0,1209
CUST_18656,20.0,Other,2028-09-18,48,674.0012761005408,5748.086372251279,2026-04-27,Home,70.0,160
CUST_18657,69.0,Other,2025-08-15,1,712.2062633318423,11916.685381082974,2027-04-13,Electronics,122.0,275
CUST_18658,49.0,Female,2025-10-19,17,473.96924387818353,5518.498135107439,2025-01-24,Home,77.0,101
CUST_18659,24.0,Male,2026-09-28,9,384.8386547164281,4262.237536270728,2028-12-20,Beauty,133.0,932
CUST_18660,18.0,Male,2028-03-03,28,947.6370161915661,7486.6779545336385,2028-11-04,Electronics,46.0,94
CUST_18661,64.0,Male,2026-06-06,22,880.6737930546797,13353.383411517769,2027-05-01,Electronics,31.0,635
CUST_18662,35.0,Female,2025-01-24,48,796.3351857334809,1793.2214307308027,2025-06-24,Sports,83.0,321
CUST_18663,19.0,Other,2025-04-12,34,71.06176810224821,3082.217214222579,2027-10-14,Clothing,108.0,189
CUST_18664,27.0,Other,2026-08-30,45,170.02684029571685,1911.2619595193,2026-09-18,Sports,74.0,557
CUST_18665,21.0,Other,2025-09-01,40,983.632965025598,11343.038311908178,2028-01-15,Electronics,52.0,835
CUST_18666,67.0,Male,2028-05-04,3,145.99671273351103,10171.518899295894,2026-06-01,Beauty,138.0,930
CUST_18667,63.0,Other,2026-05-07,27,279.18915327375714,11762.22132028583,2025-10-27,Sports,92.0,513
CUST_18668,35.0,Other,2025-09-11,41,332.29633769518125,10730.99179152138,2025-05-09,Sports,49.0,524
CUST_18669,25.0,Other,2026-02-12,26,842.8144803968237,696.3358447165913,2025-08-01,Clothing,38.0,1267
CUST_18670,73.0,Female,2028-05-27,14,868.5443555172149,930.3666112367965,2026-05-10,Beauty,107.0,386
CUST_18671,23.0,Other,2027-06-30,26,400.28285926667445,5919.309852618625,2027-05-17,Home,94.0,673
CUST_18672,46.0,Male,2027-11-13,17,494.4255036433907,13151.950785831743,2025-03-24,Clothing,126.0,324
CUST_18673,25.0,Female,2028-10-04,9,756.4887179416512,10124.145388698187,2026-11-03,Clothing,142.0,894
CUST_18674,36.0,Female,2025-11-26,37,291.8454432586672,4389.947129254112,2027-09-02,Beauty,92.0,950
CUST_18675,50.0,Male,2025-11-30,31,279.94898936312666,1335.2334370713859,2028-05-22,Sports,134.0,1093
CUST_18676,33.0,Other,2026-05-20,3,415.2270632379854,1104.5749222697889,,Home,58.0,1090
CUST_18677,44.0,Female,2027-03-15,22,771.0804944492294,14530.90016805793,2028-04-28,Beauty,17.0,328
CUST_18678,34.0,Male,2027-04-29,26,21714.665743607395,7017.135063452629,2025-05-10,Electronics,123.0,605
CUST_18679,64.0,Female,2026-01-12,6,605.2834765876181,2012.1320132029998,2028-05-10,Sports,117.0,1150
CUST_18680,41.0,,2027-10-20,3,326.4122538577064,2544.7751382745487,2027-06-10,Electronics,84.0,1340
CUST_18681,59.0,Other,2025-03-15,43,356.1392324093857,5123.164051641395,2028-09-09,Electronics,109.0,1137
CUST_18682,39.0,Other,2025-01-10,41,887.3084999917747,6333.5595794048895,2026-09-09,Beauty,85.0,174
CUST_18683,57.0,Other,2026-09-01,36,984.0856509828204,14695.9649688315,2027-09-21,Sports,106.0,1110
CUST_18684,65.0,Female,2028-10-08,49,347.8894682141608,7805.981712974081,2027-02-10,Clothing,101.0,599
CUST_18685,30.0,Male,2025-05-17,22,54.17947369815182,11173.594354273473,2025-03-08,Sports,58.0,971
CUST_18686,28.0,Male,2026-07-18,28,218.6997417021804,11287.275498336505,2025-12-15,Home,11.0,414
CUST_18687,52.0,Other,2028-10-12,30,315.0605857852392,2096.268809112068,2025-11-24,Clothing,147.0,277
CUST_18688,52.0,Female,2028-01-19,32,627.3078875454395,6464.730648743565,2028-05-09,Beauty,2.0,598
CUST_18689,36.0,Male,2027-09-09,23,789.3349239709527,4751.7080705716635,2026-05-15,Clothing,115.0,145
CUST_18690,49.0,Male,2025-06-28,16,13.098655374941242,9869.19371484748,2026-07-09,Electronics,127.0,8
CUST_18691,,Other,2026-07-17,10,486.19783826661217,5443.00270086911,2027-02-20,Electronics,56.0,408
CUST_18692,33.0,Male,2028-02-01,34,468.7990263709173,8204.20084827064,2027-08-02,Electronics,35.0,183
CUST_18693,57.0,Male,2026-12-12,38,463.343304790717,9555.636298011119,2025-05-23,Beauty,123.0,1377
CUST_18694,25.0,Other,2025-12-06,28,796.0071810736134,3360.4730277518274,2027-12-25,Home,136.0,498
CUST_18695,38.0,Female,2028-05-21,32,657.0355534751443,14397.992856922809,2026-07-15,Clothing,96.0,49
CUST_18696,40.0,Female,2025-06-30,27,233.76835984658203,8190.229976398155,2025-10-31,Beauty,60.0,1386
CUST_18697,41.0,Other,2025-06-21,-35,69.30374192634204,12114.626090426196,2025-09-08,Beauty,111.0,1397
CUST_18698,39.0,Female,2027-09-17,6,636.7717023008571,360.0327904039379,2026-04-04,Electronics,18.0,1284
CUST_18699,73.0,Male,2025-03-07,5,797.0825287670617,3062.3685334995425,2027-03-12,Home,57.0,1194
CUST_18700,34.0,Male,2027-12-08,15,558.1687506096949,1390.340483287596,2028-12-16,Sports,102.0,749
CUST_18701,61.0,Female,2028-06-16,-4,519.369437232933,14079.280408911303,2025-06-26,Home,20.0,683
CUST_18702,65.0,Female,2025-06-22,35,405.59460316669936,8514.296599275753,2028-01-17,Beauty,5.0,893
CUST_18703,74.0,Female,2025-06-24,7,880.6819866707157,9591.735848479744,2028-06-04,Home,135.0,1245
CUST_18704,51.0,Other,2025-02-03,18,702.4430592484398,14831.00093979358,2026-07-15,Clothing,34.0,1289
CUST_18705,74.0,Male,2028-02-02,34,197.85411442541522,14070.025554843462,2026-12-17,Electronics,121.0,382
CUST_18706,23.0,Other,2027-07-29,36,138.4567065449295,7849.5881254797,2025-01-17,Electronics,1.0,116
CUST_18707,74.0,Other,2026-07-29,49,668.9751457086148,9754.84295953546,2026-01-24,Clothing,139.0,261
CUST_18708,18.0,Other,2028-10-18,8,772.4624118683752,389.29247383040604,2027-10-30,Home,73.0,741
CUST_18709,48.0,Male,2028-01-23,8,64.71941118504157,4009.234066080785,2027-11-26,Clothing,89.0,458
CUST_18710,63.0,Male,2025-04-19,36,983.0373458899882,8119.86701343052,2027-05-18,Clothing,21.0,214
CUST_18711,74.0,,2026-03-09,46,848.6500596022851,9225.195614167424,2028-11-07,Beauty,51.0,539
